1	-202.771478186	407.637311029001	-313.428687074	-343.32081975274	62.9180138357	315.641864703	-122.302337219	396.921817855	215.959602895	-596.355437133	739.450457322	-203.77208455184	95.7553989390001	-84.8390588589999	41.211137819	-286.39449041	296.684801384	337.301114806	-355.987820776	42.769354326	-264.2088405367	-577.14916698	-212.51226329	-234.487407766	143.088520669	-637.38318354	-244.748504486	251.956216419	-95.13458418	-247.643029485	465.456894465	-199.9478111	129.009859727	319.196166106	43.448841911	-182.30039023	265.527403304	-97.3602939949999	-299.79463707	-25.858649912	448.559578758	160.8054281805	28.162889008	-120.227410995	-248.3410325256	-294.77259921	-554.287860578001	207.2818218447	349.19705221	-229.674237815	756.750641751	66.418494828	-114.429069276	309.893901069	-301.748806268	532.69205486	202.3087909	387.289464389	-538.9356488	348.843251363	
1	6.63398022499999	-271.7607067204	181.332974404	-185.806984072	127.32241682	-52.4053612214	-137.619563875	-359.55427183	-390.469844759	20.5233249605	-89.9038110800001	97.6867878490001	-364.946861204	-358.96246587	75.4626837	-139.469711046	-307.060650622	-370.530582648	493.6364164953	-172.856443173	118.062121104	-113.86820723	-201.6432155	265.459604422	-241.550779102	-3.81266620369998	30.2253283533	-167.829960877	380.650850986	-166.97114193	430.780173375	115.3885520506	130.2339958535	277.664967296	55.10593475	-231.60879565	-260.84417641	57.579201418	-152.38864958	497.544008668	-341.42516501	-442.37780156	-106.572831642	-238.32039195	-345.76993426	125.499636192	412.92791204	488.10821046	197.512435358	-241.1711625	-195.199582456	-92.5511508205	-69.941652127	-32.475481058	154.4908290225	102.958897449	-161.918569038	-99.674573348	76.5643105960001	-128.004608563	
1	-185.44987775	-293.87355637	63.84279633	63.359533893	270.417848843	252.4182585355	21.4927266650001	-232.178065466	98.6014338657001	184.588784814	142.7605580385	414.921115943	-239.320794672	-80.4010009112	-175.833796411	232.70580106574	-107.6804403984	176.151888052	-27.1382002831999	102.420467135	59.3706576835	-194.673687804	-181.469915671	656.142006768	-32.2016469976	-4.95554858899996	344.783552727	-169.8863892277	-541.682857073	-316.3156413356	27.3880399570002	-52.705753454	191.09067069388	-216.263524497	-227.9533852916	126.261465888	-229.2439079488	47.4083079633	438.5699280535	-11.2232048102999	124.147253086	183.1398864585	-442.540036543	-38.1590038430001	103.924925001	-18.50640491	50.8252442430002	-338.106635534	-249.774948218	-10.6055082519999	-55.0140178630001	353.99343947874	269.487126525	-33.612388236	2.29090279600001	-39.7306925520001	-68.033827764	-180.819097595	159.5701801939	-154.479281635	
1	-171.4971906974	-635.146308909	-368.878885342	14.1424316783	87.3213338539999	269.720492823	-193.9557766102	-47.36127864	-593.739691495801	-438.362487346	-63.0216005650001	-208.3145741447	-109.334223924	-6.66532722300002	-188.500635549	-703.646527289	165.8493326566	-140.64472587	135.266370003	-123.361578249	-165.427853409	-521.611660036	-530.411286941	119.25942175	184.342396701	-175.157066698	218.650822117	-257.057731166	-134.568632964	275.6223159433	512.626261397	-515.9651391244	176.7874341927	-243.366439087	392.122363855	-558.8951214898	54.275671498	-169.67874216	-392.101703078	569.38134186	186.322771671	-528.688551798	374.0916289456	-169.038162597	-268.694490716	-400.386271563	-104.526547957	-270.443090326	627.522763373	-21.627268851	-189.23086886718	-146.242661371	-68.332057385	-162.042963121	-79.9652562190002	237.09337521	-233.876860428	-703.5801989412	-52.771585061	14.3178888693999	
1	-116.567319965	182.168683384	-7.94263308600001	41.750582828	234.852573309	-56.909323958	-60.019101065	-173.019990655	46.6612923306501	-109.401601931	11.9160167739999	345.29379203	-183.45101015	-1.59802894805009	-0.858191985000017	177.96034178274	-52.6910873317	-276.05071383	246.3146018207	129.5727889124	21.8067163035001	1.43025772500004	-69.4852839129999	153.902797314	-21.7403442599501	-45.1575931175001	44.7823532850001	-115.828223688	374.840651956	0.172337802000039	17.292346996	-56.580791788	29.83432545888	138.800887583	122.745562524	-179.04697132	-209.28788431	75.5619410277999	2.65592639790001	66.535483762	-87.625156153	-289.146420228	-181.204622336	-300.312509069	44.040076136	67.8628377380002	578.249149489999	169.564025707	-104.3588120246	-51.3688380900001	5.37762436300005	-56.8662272430002	15.4109514062508	-165.371548431	61.150584896	-120.7710007526	-49.668751632	-196.3995431307	105.4680882315	-67.7570618262	
1	-598.223184323	-236.1200626	-420.149707591	-37.409906439	114.7127088025	-211.124835997	-370.553543844	633.364619027	45.4548948710002	-126.717525169	758.6898638642	189.205093761	-85.7695769821001	524.381007269	-295.336964624	-8.81180942445998	350.031941808	393.20763024	287.750750819	238.7485749654	79.695883374	-60.725929538	356.999419418	907.5111794747	253.9152068694	-77.3177369047	-57.0671299039999	-338.5652869157	42.632791	314.720905933	-200.396822901	359.749938994	-322.0115828054	-239.913691325	425.903988537	-395.881528	411.010414356	-213.5483609177	238.961236226	174.914112956	47.2836110360001	-25.147936853	-211.409951714	156.3983580105	153.648846894	-4.32449225920008	554.07185286	119.27195098	92.7401248103999	371.2189980676	338.889741792	142.9325561575	331.4491918985	385.813358963	-258.380967511	538.3321408808	400.010122238	182.899451535	-118.8224474632	-0.467144361999979	
1	-200.140523007	-174.239481134	-608.7177954124	-46.2247485754	207.845895312	27.0358358019998	45.1602497510001	94.8068930050003	-101.24391471	-172.885167966	221.6613264662	248.092959129	-63.008204905	-89.03749223	-192.873594996	40.380020748	106.523679517	-378.708412726	80.9553347668	7.77538140900013	-345.765560892	4.06298060230002	-173.126158262	312.83085493	562.7705263	-110.42417257	173.401545698	230.445947258	-58.5637647088301	-69.5542549034999	130.9413040742	-198.394190485	-139.4406661683	-165.351665156	591.340762151	-302.3547945696	-113.7538155658	-65.6680434059998	9.73047476499992	367.92077791	375.866675064	-192.0068031298	152.5841008046	100.535735563	-106.046903752	133.531798943	552.6675239775	314.161659316	308.067393819	144.8315995476	87.735335258	-652.76126228926	391.80025423	157.702011896	-271.958340974	586.8763644854	86.2747522120001	-662.776109648999	58.74192374146	-72.058050285	
1	-323.609085182	-96.1824143349999	-364.107031214	-255.601853491	134.4442435868	213.894026208	263.000099439	143.573667913	-110.400938148	-101.344352329	606.627818581	116.563433351	137.564787994	0.623252015999945	-425.931546381	216.915295061	-173.878310295	-188.778873796	157.2486280485	436.625709798	-51.431537356	-305.1573186896	278.19392517	143.470175709	297.576039802	151.767230696	209.22731571	-44.19829563	130.316915413	-225.635767392	-48.14895602	120.13664269	-201.3520844387	-108.920512649	359.226041109	-120.991891687	7.11079381140004	-155.1739700167	38.2182776659999	119.848752864	-62.4153063369999	140.757501805	-24.105686819	175.936977184	-176.2303697338	221.839684344	384.416824743	430.595184522	-80.799704052	316.3286167023	136.892029555	72.059112801	369.556690520999	477.470198976	-409.070450842	329.916099693	314.934502538	96.833360676	-374.711627102	48.2842810220999	
1	118.560097155	-7.46330372899996	-39.722433091	16.8316213500001	45.410423736	-276.754262181	-383.380374093	504.906103998	-174.257785028	49.749314454	113.958634623	-129.454440181	362.503901152	159.424633897	-56.702620061	-113.7032657412	-252.0900663137	304.014186728	516.798620486	100.403389946	191.837538414	190.614940268	-95.25592197895	-309.5112376503	-415.835778868	8.59300276529993	125.489011264	-294.906352528	-66.27172347	374.0072610367	149.31507895	236.446521332	-134.389276153	70.380724353	-316.255949701	-82.8395936440001	434.410715482	-37.31885978	-183.692833545	194.3416295	26.0345364589999	-153.2343258712	-31.883570785	-169.09193563	-69.260947191	-171.76251157	-92.8601021099999	103.52531132	-17.2302288380001	-45.2565263307	344.530632198	302.727291443	-399.842701446	-320.761847335	-75.776310826	-72.04362145	8.40596190999999	70.0735818810002	98.033231454	-247.828952545	
1	115.191303452	-806.019536865	-996.687203271999	-34.947787015	378.508792336	69.6965124520001	-564.223753153	-35.5924160349999	-1017.528451466	-397.6502222575	373.9566434294	545.201924961	-436.551017865	-153.1883696154	11.2693822929999	-456.756548627	721.409052631	207.383417615	738.749776443	-220.4266769843	-159.93939975	-208.291226436	-289.53038325515	209.5957187653	75.4706345419999	-435.7218269437	230.737534185	-691.928361591999	248.114613603499	17.5140988084	1380.8012501454	153.359250636	-107.814889046	495.241738944	738.168640385	-1170.286328095	452.8750114062	-168.599994636	-537.423416943	1391.312659076	-94.388444102	-1177.146012045	367.112707157	-732.369657770999	-379.4969966498	-295.878487913	520.06569699	812.485107323399	992.728607793	-609.6364325754	222.9864814113	-417.5894029185	-306.889369975	-431.265227707	-82.8445474	513.2503289017	-284.610681149	-876.352350889999	247.3750471071	-691.364261087	
