1	0.385	0.141	0.208	0.265	1.000	0.439	0.727	0.591	0.500	0.212	0.167	0.136	0.636	0.227	0.212	0.424	0.621	0.136	0.394	0.758	-2.6	1.655	0.999	0.298	-1.992	0.664	1.164	0.165	4.269	0.142	0.852	1.273	1.923	0.221	0.634	0.173	0.194	0.444	0.200	0.131	0.12	0.698504155124654	0.0987394957983193	0.00840336134453781	0	0	0	476	-200.140523007	-174.239481134	-608.7177954124	-46.2247485754	207.845895312	27.0358358019998	45.1602497510001	94.8068930050003	-101.24391471	-172.885167966	221.6613264662	248.092959129	-63.008204905	-89.03749223	-192.873594996	40.380020748	106.523679517	-378.708412726	80.9553347668	7.77538140900013	-345.765560892	4.06298060230002	-173.126158262	312.83085493	562.7705263	-110.42417257	173.401545698	230.445947258	-58.5637647088301	-69.5542549034999	130.9413040742	-198.394190485	-139.4406661683	-165.351665156	591.340762151	-302.3547945696	-113.7538155658	-65.6680434059998	9.73047476499992	367.92077791	375.866675064	-192.0068031298	152.5841008046	100.535735563	-106.046903752	133.531798943	552.6675239775	314.161659316	308.067393819	144.8315995476	87.735335258	-652.76126228926	391.80025423	157.702011896	-271.958340974	586.8763644854	86.2747522120001	-662.776109648999	58.74192374146	-72.058050285	
1	0.388	0.185	0.200	0.227	1.000	0.474	0.754	0.807	0.719	0.351	0.140	0.246	0.421	0.333	0.509	0.316	0.895	0.298	0.175	0.421	-2.591	1.176	0.8	0.935	-1.935	0.525	0.968	0.441	3.469	0.209	0.830	1.301	1.973	0.207	0.641	0.183	0.176	0.474	0.316	0.303	8.30	0.786777634509436	0.14	0.00666666666666667	0	0.00222222222222222	0	450	-479.372176075	-132.889937964	-397.199935104	-778.063673586	416.15592172	216.45412990442	-282.6402198655	58.9524769087	-244.363904542	-545.6851784245	959.986218057	-216.345944898	38.197028968	-469.28200951	-258.295840241	-216.870913796	135.437298683	-252.744180014	-225.960333498	336.044952526	-691.509091152	-886.604504424	-107.044562429	229.937587494	458.26531102305	73.0847636517	-1.41453715170006	554.2029841719	308.955975621	-122.330328191	-67.0195689321001	-505.014935005	477.1405278203	349.2645608465	941.773296087	-398.663720525	-140.181784255	-18.910013136	-240.932599713	402.96706749394	41.6396185429999	-222.457238677	595.044632242999	294.189463982	-172.650530614	34.4593825709999	290.392937069	523.9485074948	38.060878414	90.8699495229999	125.777180542	-217.857842553999	168.253725784251	536.4838114776	-516.495705768	511.7296146792	786.78750053295	-118.0026442362	-430.3945005796	693.176440866	
1	0.341	0.105	0.393	0.161	0.625	0.292	0.938	0.292	0.271	0.021	0.208	0.167	0.896	0.292	1.000	0.312	0.354	0.062	0.354	0.250	-2.021	0.03	1.567	0.582	-2.112	-0.304	1.729	0.684	3.270	0.080	0.608	0.934	1.309	0.082	0.826	0.000	0.174	0.833	0.200	0.125	4.31	0.772044866264021	0.202614379084967	0	0.00326797385620915	0.00326797385620915	0	306	118.560097155	-7.46330372899996	-39.722433091	16.8316213500001	45.410423736	-276.754262181	-383.380374093	504.906103998	-174.257785028	49.749314454	113.958634623	-129.454440181	362.503901152	159.424633897	-56.702620061	-113.7032657412	-252.0900663137	304.014186728	516.798620486	100.403389946	191.837538414	190.614940268	-95.25592197895	-309.5112376503	-415.835778868	8.59300276529993	125.489011264	-294.906352528	-66.27172347	374.0072610367	149.31507895	236.446521332	-134.389276153	70.380724353	-316.255949701	-82.8395936440001	434.410715482	-37.31885978	-183.692833545	194.3416295	26.0345364589999	-153.2343258712	-31.883570785	-169.09193563	-69.260947191	-171.76251157	-92.8601021099999	103.52531132	-17.2302288380001	-45.2565263307	344.530632198	302.727291443	-399.842701446	-320.761847335	-75.776310826	-72.04362145	8.40596190999999	70.0735818810002	98.033231454	-247.828952545	
1	0.379	0.196	0.273	0.151	1.000	0.576	0.864	0.407	0.542	0.305	0.390	0.220	0.881	0.390	0.576	0.203	0.407	0.203	0.220	0.305	-1.487	-0.248	0.833	0.772	-1.957	-0.535	1.376	1.115	3.998	0.165	0.507	0.803	1.276	0.029	0.907	0.018	0.074	0.932	0.499	0.160	2.24	0.737673755494832	0.20045045045045	0.0045045045045045	0	0	0	444	189.25687901	-62.3220080190001	-248.591253301	204.77427450056	-167.200360791	-97.08864216197	241.349116935	458.926199006	-149.120398652	-169.402976533	205.29911472	-760.221320373	860.505839841	619.587638406	184.790878498	-510.01472833	300.152811514	343.394595087	-129.247499202	260.434673264	-290.3938311597	-422.922061012	-106.7427880385	-357.74818074	342.822038404	-182.5781660607	93.6744703679999	-63.76757091	-320.602936987	414.94879711	473.2989065602	-74.628832497	-52.0215398613	-23.2736082240001	-195.3713662596	-501.248832657	1142.292981422	-270.33819888	-720.4681640715	310.62702535694	439.3507914977	-531.198390074	428.973053791001	-188.314930841	-407.054631975	-410.310950237	-632.313179889	-84.2697962887	455.896829043	20.709493056	799.41388266982	441.196676553001	-437.3526420775	-441.236903322	134.4035596224	522.9661587594	102.404395761	-187.1362673295	-73.43046671	-83.2870593520001	
1	0.356	0.118	0.236	0.289	0.900	0.200	0.700	0.900	0.200	0.200	0.100	0.400	1.000	0.100	0.200	0.500	0.600	0.400	0.800	0.400	-1.454	1.034	0.856	-0.114	-1.264	0.634	1.06	-0.431	3.410	1.184	1.861	2.126	2.369	0.301	0.474	0.371	0.155	0.009	0.022	0.028	-0.91	0.902746787720243	0.0743440233236152	0.00291545189504373	0	0	0	686	502.45864697	-979.447666294002	-304.45040734	-937.514204777	-1625.29399874	268.012797304	-6.34722129999998	896.556169803001	220.473961300001	-863.703993551001	-192.81936518	638.255108160001	-677.13540236	-1662.39174175	-930.686133103	2382.39993778	1028.54119358	-699.91245488	1460.95832741	1045.98477113	-1495.875568826	2.05763262000001	-88.7256633799999	1565.666910851	-1143.34767564	112.91495383	-472.48250274	-2589.81874023	1574.63127911	-372.906338152999	827.317341146001	322.443278674	-92.3732516330001	1186.527298878	494.11677942	59.24231914	-768.2591782153	1064.0919320787	1328.667246458	669.81647032	-230.896864048	-356.7745205181	522.836781520001	371.391014204	759.890064879999	286.9112845281	3083.93716439	-775.599035749999	-910.446218306001	51.3446727	-2115.37741144	-2433.823180459	991.41842839	-544.935355205	-1686.24961346	-415.200177777	1552.935987664	1533.1952848	-1669.263847459	-203.650506639	
1	0.362	0.161	0.345	0.132	0.764	0.417	1.000	0.444	0.597	0.181	0.361	0.028	0.889	0.528	0.931	0.153	0.361	0.042	0.208	0.333	-1.704	-0.491	1.733	0.481	-3.185	-0.358	2.576	0.967	3.260	0.102	0.519	0.638	0.844	0.082	0.686	0.000	0.314	0.711	0.050	0.002	3.54	0.674329501915709	0.212237093690249	0.00191204588910134	0	0	0	523	-733.720082001999	-188.531002999	-1350.321331792	-72.8355093292503	-94.1661499879999	-69.2634055275	-468.463176932	1106.600020417	-272.37100938095	-250.399511476	1688.432922155	-30.6013725617	286.912337325	664.27564723	-130.449065534	427.92714558774	395.320569764	715.971505698	356.5298542726	207.9800639815	-65.9556052960003	-302.891341292	435.853523779999	526.218824609	-26.9744295363	-206.089096402	199.797246199	-642.174972384	-239.354430672	627.667292934	603.066355594999	-7.42531065500002	-786.7267606331	-394.108828893999	760.895846730999	-997.887955340001	1222.058372917	-1111.848341943	-430.352982181	797.599781653	789.1799208285	-438.381265294001	-54.6527107213998	288.881093785	-71.797800151	-237.2025176391	52.3733967900003	119.993950405	358.65138066773	362.0469377	1003.17463267	316.51494247	-256.6770796735	30.525059161	-570.577807142	749.014984211801	555.297592118999	218.56302108	86.788578761	-725.395019842001	
1	0.378	0.120	0.230	0.273	1.000	0.293	0.625	0.621	0.309	0.102	0.180	0.211	0.586	0.238	0.328	0.391	0.641	0.172	0.410	0.613	-2.294	1.603	1.442	0.046	-2.222	1.007	1.407	-0.192	4.087	0.133	0.717	1.095	1.583	0.120	0.500	0.119	0.381	0.504	0.001	0.005	2.27	0.871402795192514	0.102787456445993	0.00464576074332172	0.000580720092915215	0.000580720092915215	0	1722	72.4625255376001	-1205.603766036	-1555.73108537508	-159.44812405135	1513.7057917128	-289.489851397	-1063.8109296197	1145.987116646	-770.5398781315	-642.127284787002	-137.452041577999	1211.198961574	-1473.5325185167	-515.489521763	-180.894328016	1135.62440888386	-311.767393736099	451.2978265867	2507.5316354105	302.939267969499	954.614982603001	1038.8549908513	-901.90914605295	1251.3266950363	-1177.4522102181	-847.988456928501	232.622616548	-1551.5305851417	370.555022650999	548.127844051297	818.678134734001	-76.488497147402	-596.87653943786	330.063977235001	1733.255163468	-1567.3574319016	-1193.3415863382	288.712627188299	465.870616789502	2107.386331898	948.0595542977	-422.101840264	-1010.752592893	-230.910474346	-514.1507439259	736.421012019	3075.06967968	947.803515755299	-91.42529236627	970.222883344201	-1922.8208990456	-1143.158512015	841.562133066301	-615.189816045	-1213.10596976	841.586470015301	178.2597048515	-1718.8033221291	590.248651874	-345.008212109499	
1	0.304	0.197	0.221	0.278	0.962	0.755	0.604	0.736	0.698	0.434	0.453	0.377	0.660	0.283	0.604	0.679	0.717	0.509	0.566	1.000	-1.898	0.612	0.692	0.761	-2.653	0.919	1.225	0.509	4.269	0.080	0.348	0.616	1.134	0.101	0.797	0.068	0.135	0.713	0.180	0.013	3.39	0.697146242717488	0.142322097378277	0.00749063670411985	0	0	0	534	318.5804155292	-194.367763188	-343.180978726	104.6955332705	262.7121609238	37.57408896103	-184.644870203	69.3796672956	-108.3322950273	-191.747859836	-45.0600594610001	-257.275888868	188.747072688	-217.93592685	543.879239904999	128.35106528154	125.195437758	-414.200718438	312.837181442801	6.67221389700005	-104.356192735	-322.727871792	53.7076758250001	-79.1704898789999	-362.561378534	-178.2712582253	157.359330232	-354.41779399	229.9703905993	64.5493872950001	1195.40568595	-68.1907834960002	277.560831262	29.9532533899999	42.4728418736001	-757.063172958001	369.277203702	-97.0123999807	-311.518892774	767.32607907794	368.4793842473	-738.542216472	651.714321035999	-897.711264393001	-14.213103466	92.5073007399	-129.26792113	154.523207683	467.975199835	-624.802256326	347.338749535	273.351846665	-181.622819154	-1011.758848586	-296.62527859	287.4063359404	-66.7638746000001	-760.908104843001	117.645701264	-426.0270230507	
1	0.458	0.122	0.168	0.252	1.000	0.200	0.400	0.714	0.314	0.057	0.114	0.124	0.410	0.114	0.086	0.238	0.581	0.248	0.248	0.200	-0.845	0.849	0.475	-0.118	-0.982	0.356	0.957	-0.33	3.732	0.180	1.275	1.942	2.453	0.354	0.399	0.235	0.365	0.040	0.098	0.145	0.12	0.777083952819903	0.0827067669172932	0.0131578947368421	0.0056390977443609	0.0037593984962406	0	532	-504.15772204	-119.059211491	-777.154222569499	-475.1050696898	64.1842954144999	287.659369525	-153.124156838	-154.517558247	-22.9903830955	-422.577949868	611.1414081222	954.205189855999	-874.761884999999	59.4288316169998	-606.14068859	130.977605693	-36.0871164399001	-116.934338091	236.6932786653	-46.644458439	-339.223914032	-294.885108596	-83.733955691	1107.4484429873	602.472468294	-32.74169718	-14.8347906914	-364.6516915957	428.2838863095	-398.098856582001	-20.4580207685999	-139.039480202	-511.624547665	-153.6549739063	825.474736741	-538.756081301	-62.2126755258	-403.306790231	318.5252240435	254.453660673	-238.1150311893	-202.52464871847	-106.09656399	613.07486742	-53.6172085969999	-57.609931819	1120.877058844	-60.2261293249999	341.378084118	340.4659020358	-473.964227525181	-866.919492225	350.2583362542	683.022231911901	-183.566352943	317.909339719	481.291398469999	-444.732758877	82.1972818919999	5.404029798	
1	0.444	0.129	0.206	0.221	1.000	0.298	0.534	0.528	0.280	0.106	0.155	0.149	0.509	0.155	0.186	0.248	0.571	0.130	0.224	0.255	-1.518	0.91	0.716	0.079	-1.01	0.262	0.988	-0.24	3.689	0.346	1.276	1.754	2.207	0.247	0.473	0.260	0.268	0.153	0.091	0.081	0.91	0.673922460472168	0.102325581395349	0.00116279069767442	0.00116279069767442	0	0	860	-331.759304853	176.43674848	-758.119237153	112.728770402	549.4697858756	18.9687682610299	-128.8781769175	303.313960525	365.93347428385	-530.91799348	937.7619917614	527.5679896731	-294.544233114	81.7001434235998	-603.573619164001	365.24024227754	392.689483455	-33.040625732	7.62017023450009	-81.9193755529999	-510.632275609	-75.0928852229999	-296.256535455	697.143375958001	629.5326718144	220.12881673	-362.210202437	208.3561634329	363.772290247999	-324.7788539965	-3.24432721079978	-294.220802215	-14.3407078407	170.556090823	691.844268283999	-703.137407487	373.6114838842	71.3597936367999	-5.15149458260003	441.114189478999	208.274466359	-113.34918917	115.699622501	-111.3133732233	266.0945977192	-142.9277048592	705.913735321001	-338.7194594907	-0.78460826627011	158.091314352	-500.8732402492	-602.776309929	619.5683825635	-694.3370564933	-732.494333971999	283.0857718704	228.7573397552	-968.868841381601	133.9861304957	-13.5524018680003	
