1	0.385	0.141	0.208	0.265	1.000	0.439	0.727	0.591	0.500	0.212	0.167	0.136	0.636	0.227	0.212	0.424	0.621	0.136	0.394	0.758	-2.6	1.655	0.999	0.298	-1.992	0.664	1.164	0.165	4.269	0.142	0.852	1.273	1.923	0.221	0.634	0.173	0.194	0.444	0.200	0.131	0.12	0.698504155124654	0.0987394957983193	0.00840336134453781	0	0	0	476	-200.140523007	-174.239481134	-608.7177954124	-46.2247485754	207.845895312	27.0358358019998	45.1602497510001	94.8068930050003	-101.24391471	-172.885167966	221.6613264662	248.092959129	-63.008204905	-89.03749223	-192.873594996	40.380020748	106.523679517	-378.708412726	80.9553347668	7.77538140900013	-345.765560892	4.06298060230002	-173.126158262	312.83085493	562.7705263	-110.42417257	173.401545698	230.445947258	-58.5637647088301	-69.5542549034999	130.9413040742	-198.394190485	-139.4406661683	-165.351665156	591.340762151	-302.3547945696	-113.7538155658	-65.6680434059998	9.73047476499992	367.92077791	375.866675064	-192.0068031298	152.5841008046	100.535735563	-106.046903752	133.531798943	552.6675239775	314.161659316	308.067393819	144.8315995476	87.735335258	-652.76126228926	391.80025423	157.702011896	-271.958340974	586.8763644854	86.2747522120001	-662.776109648999	58.74192374146	-72.058050285	1	1	1628.0	0.001648654	256	0.0441176470588235	0.00420168067226891	0.00630252100840336	0.046218487394958	0.00210084033613445	0.0189075630252101	406	0.438821	0.000723	0.126230	
1	0.500	0.128	0.194	0.178	1.000	0.246	0.280	0.263	0.229	0.051	0.119	0.059	0.297	0.136	0.136	0.119	0.254	0.025	0.161	0.195	-0.206	-0.458	0.503	-0.101	-0.791	-0.111	0.946	-0.043	4.269	0.140	0.542	1.324	2.011	0.313	0.445	0.028	0.526	0.431	0.211	0.118	1.58	0.764903966076328	0.111111111111111	0.00709219858156028	0.00472813238770686	0.00472813238770686	7	423	-402.625431438	-105.892819642	-480.405700384	-34.246738989	-311.497360394	435.3827717833	-121.7551113545	67.929896994	-121.4007129387	13.992826559	318.289500297	488.840194586	-409.482089246	261.699910895	-263.045618759	-196.130147365	144.814577408	573.988329002	-273.3171737732	-225.569998734	14.7882132879999	-316.436259978	315.2534311863	646.078687436	197.276312501	-237.553658257	138.751509262	-75.3400389499999	-526.1904142625	-31.875152609	-208.90289772	-78.8608095099999	-486.9616792767	-419.2643292815	453.743381042	-197.53995454	-106.953375199	-418.1964341477	118.30444713	-165.4887339193	-298.257945224	179.987308673	-52.3106718889998	529.876565107	-49.007256445	-27.435286123	-361.525935962	-7.10400416710049	327.6812366584	-267.437814347	419.122382227	28.5260128255001	119.0120767012	503.03329425	129.723581075	527.0418891707	345.56823768	202.8362279413	111.003117504	317.9796667332	0	0	910.0	0.066690485	0.01	0.0851063829787234	0.00236406619385343	0	0.0118203309692671	0	0.00236406619385343	10	0.315162	0.000133	0.066667	
1	0.400	0.165	0.261	0.173	1.000	0.422	0.547	0.375	0.344	0.188	0.234	0.203	0.562	0.266	0.469	0.219	0.422	0.094	0.281	0.219	-2.526	0.908	1.061	0.811	-1.669	-0.183	1.47	0.382	4.269	0.314	1.133	1.559	2.163	0.283	0.632	0.211	0.157	0.389	0.245	0.261	5.00	0.726456140350877	0.13031914893617	0	0	0	0	376	-436.658072784	186.489266051	-165.365840956	-187.930482337	293.2995826716	102.4450153928	-37.130207656	425.13651106	-19.0003261393	-463.7383300405	816.403221168	150.473038576	187.444707974	-178.598104823	-116.30529359105	228.442701096	272.57487357	117.070158511	23.0147755799999	186.284231594	-205.111795457	-262.496727162	88.272506211	132.224803162	357.874164359	-104.104822767	10.830972869	112.863526614	27.92951295	-287.220390644	301.540963938	255.100946183	-138.01334344	254.427856723	248.776263258	46.785404222	278.612402005	-278.656177789	-542.13167491	490.81078672	290.104298211	-80.2735502319999	212.3213522476	-127.6037555	-211.999576842	-182.682339022	119.132821453	78.288104545	-261.926366135	146.717261365	408.1226251818	88.153046769	70.046810889	140.420635216	-354.6451409706	275.719627204	149.95002246728	81.625582865	5.0764169665	61.8499591687	0	1	1628.0	0.013524264	41.2	0.0292553191489362	0.00265957446808511	0.00265957446808511	0.0398936170212766	0	0.0186170212765957	85	0.400803	0.000056	0.143417	
1	0.400	0.280	0.192	0.128	1.000	0.806	0.611	0.333	0.750	0.639	0.389	0.167	0.500	0.389	0.194	0.250	0.500	0.111	0.139	0.139	-1.472	-0.295	0.354	1.386	-1.109	-0.87	1.076	0.904	3.850	0.181	0.706	1.032	1.669	0.220	0.688	0.284	0.028	0.464	0.420	0.100	5.42	0.760421052631579	0.119521912350598	0.00796812749003984	0	0	0	251	-423.249057186	299.73596053	-335.299599018573	78.196990512	98.027015738	-33.2143301569999	-303.950681518	366.579497699	247.6598392937	-486.667191837	771.4862363444	287.138662133	346.949527191	111.401670767	77.24017348	32.15433824574	366.75646532	301.840415325	-235.29009453	-70.5763481519999	-429.805991974	-481.1546132424	95.178071214	215.862353344	320.114131087	-188.686629767	7.41594926800005	211.386074254	-384.7419134	-167.3417441447	273.559714845	-132.294619268	279.650371703	30.219600986	365.828742079	-182.97686123	296.761210511	-178.683940059	-411.551837274	274.996234468	249.274817804	-309.443164043	325.116930738	-65.400038015	-92.6734447880001	-293.877982439	90.4668509320002	-19.394195306	159.601177166	-263.624690563	228.44450339	254.082865664	237.280685254	-148.63678999	-542.806229922	374.3264900454	392.792946195	-208.071868005	-354.257287066	75.3965170808	0	1	910.0	0.16160028	311	0.0239043824701195	0.0119521912350598	0	0.0318725099601594	0	0.0159362549800797	209	0.410382	0.001617	0.032159	
1	0.368	0.189	0.191	0.252	1.000	0.377	0.607	0.656	0.393	0.410	0.230	0.328	0.557	0.197	0.279	0.344	0.689	0.377	0.262	0.492	-1.667	0.635	0.977	0.432	-2.078	0.537	1.251	0.289	3.730	0.080	0.280	0.417	0.777	0.125	0.730	0.091	0.180	0.648	0.136	0.043	2.51	0.642942583732057	0.142857142857143	0.00453514739229025	0	0.00680272108843537	0	441	-171.4971906974	-635.146308909	-368.878885342	14.1424316783	87.3213338539999	269.720492823	-193.9557766102	-47.36127864	-593.739691495801	-438.362487346	-63.0216005650001	-208.3145741447	-109.334223924	-6.66532722300002	-188.500635549	-703.646527289	165.8493326566	-140.64472587	135.266370003	-123.361578249	-165.427853409	-521.611660036	-530.411286941	119.25942175	184.342396701	-175.157066698	218.650822117	-257.057731166	-134.568632964	275.6223159433	512.626261397	-515.9651391244	176.7874341927	-243.366439087	392.122363855	-558.8951214898	54.275671498	-169.67874216	-392.101703078	569.38134186	186.322771671	-528.688551798	374.0916289456	-169.038162597	-268.694490716	-400.386271563	-104.526547957	-270.443090326	627.522763373	-21.627268851	-189.23086886718	-146.242661371	-68.332057385	-162.042963121	-79.9652562190002	237.09337521	-233.876860428	-703.5801989412	-52.771585061	14.3178888693999	0	1	454.6	0.082923401	57.1	0.090702947845805	0.00680272108843537	0.00453514739229025	0.117913832199546	0	0.036281179138322	344	0.436683	0.001557	0.060445	
1	0.491	0.086	0.194	0.229	1.000	0.196	0.331	0.429	0.156	0.040	0.051	0.095	0.407	0.025	0.185	0.156	0.393	0.080	0.207	0.233	-0.977	0.728	1.018	-0.258	-0.672	0.165	0.985	-0.477	4.073	0.138	0.790	1.158	1.641	0.399	0.242	0.014	0.744	0.079	0.026	0.013	-0.26	0.677301731996354	0.0865209471766849	0.0063752276867031	0.00455373406193078	0	0	1098	-1013.236024557	-181.9948317636	-301.022282889973	-69.8587757907399	-346.3224678979	-252.5742555454	-691.114673574501	600.316533034999	-240.8467351809	131.5971877445	-160.4274791866	652.26908343	-1357.433937493	476.2869402046	-341.387716936	77.9772260860002	-901.752124749999	74.7031004689998	1444.168071196	-148.796765577	462.297766082001	17.5098348437999	-320.683574340501	1223.098910614	132.4938960827	-151.909142534	-620.1218185	-618.466453711999	577.791150661169	85.4492746427004	-628.396308013	-785.303131524001	-386.5009204648	-647.314445805899	711.515478135999	-580.319351006	-112.735106925	-305.3419168269	852.8475808789	-151.673198363	604.809149430598	156.08968439706	-1255.3490803704	904.904184742	-52.9162857637998	404.9408783479	1200.4302629828	157.862331992	-160.037233315871	1175.653601387	-1235.0042626782	-1060.372940222	602.2639021275	556.456883261	186.7947471338	655.3935391361	698.84984667228	-744.4725372839	555.765960856	445.5681372417	0	1	1628.0	0.016305429	210	0.0236794171220401	0.00182149362477231	0.000910746812386157	0.0191256830601093	0	0.0182149362477231	141	0.402944	0.000185	0.134347	
1	0.459	0.126	0.184	0.231	1.000	0.286	0.440	0.538	0.198	0.077	0.143	0.209	0.516	0.110	0.176	0.110	0.549	0.154	0.154	0.286	-1.163	0.377	1.145	-0.103	-0.962	0.178	1.09	-0.307	4.269	0.584	2.339	2.657	2.957	0.266	0.479	0.195	0.326	0.151	0.058	0.213	0.01	0.716769751429572	0.123893805309735	0.00442477876106195	0.00663716814159292	0.00221238938053097	0	452	-297.672646774	95.118685704	-108.940150263	-545.046698318	-256.171939854	425.839412908	-0.326188849300047	-75.6416020439999	55.4277744360001	-987.949242522	617.297535539999	558.115579083	-305.585680717	82.341185504	53.2591431820001	275.083487397801	-92.4233196776999	-202.731641055	-35.408533307	381.28801232	-444.3861041	-256.2282645938	-46.02371359	404.27329061	579.608458944	438.423288425	-124.09525141	195.186212921	443.2745394975	-344.91711344368	66.105932798	35.7746305480001	-250.4790135685	54.54552035	629.996251165	-624.989278012	-104.8995084268	-358.141621329	-158.543055726	53.900576318	141.721607392	-38.909645287	-248.998352564	20.751100128	-111.813711243	47.358130985	603.565904063	4.07946920180005	213.324459032	227.942727014	-189.787873126	-387.364843207	323.6984001443	460.210027143	119.582009034	-208.440773994	590.836050310999	115.177236398	-180.275475218	18.0315891254001	0	1	1628.0	0	52.9423942857143	0.101769911504425	0.0287610619469027	0.00663716814159292	0.128318584070796	0.0199115044247788	0.0420353982300885	511	0.448996	0.002715	0.059576	
1	0.423	0.118	0.221	0.238	1.000	0.214	0.516	0.616	0.277	0.101	0.151	0.126	0.447	0.182	0.314	0.277	0.616	0.157	0.245	0.302	-1.546	1.025	1.106	-0.046	-1.862	0.565	1.212	0.084	4.160	0.080	0.520	0.832	1.472	0.171	0.535	0.059	0.406	0.474	0.050	0.009	2.18	0.750328201456021	0.107587768969422	0.0113250283125708	0.00113250283125708	0.00226500566251416	0	883	446.4181076614	-1192.611157107	-1155.7439143946	462.031129250999	-215.7764718455	577.172282480599	-933.7772198512	-145.829608297	-690.610302060899	-106.0088601775	-1146.238216963	192.28233104	-903.1501800347	893.054338228	201.214131803	-523.063937866938	-193.4937000243	756.528337792	667.1550981753	-420.726121602001	-290.741724777	-279.6902718707	-1114.44125096915	238.467261633	216.19455041245	-322.495170738	388.4040288483	-949.114952671	-861.7152381115	1484.292360183	-210.807492862	-892.668189305001	-320.971610173001	-682.1306254595	970.567129916001	-1667.644701749	163.534996155	211.0428511	131.1923732525	1053.42885905694	675.4847890713	-584.4828781945	-194.401223442	659.063928675	-266.43690261	-691.1689788622	225.3659757008	-931.972865075001	420.955946082	749.1043263001	-1062.6263799405	175.28023607	206.484364867	-306.8995443194	-836.063957952	372.4990457207	-405.210387879	-1876.990351164	284.7765279643	-303.3624858092	0	1	324.5	0.214069337	30.7	0.14722536806342	0.00453001132502831	0.0203850509626274	0.0860702151755379	0.0124575311438279	0.0215175537938845	269	0.431652	0.001078	0.084087	
1	0.316	0.223	0.202	0.259	0.909	0.667	0.727	0.848	0.848	0.545	0.364	0.485	0.394	0.545	0.606	0.485	1.000	0.485	0.333	0.788	-2.72	1.19	0.859	1.144	-2.596	0.943	1.276	0.377	3.508	0.276	1.101	1.466	1.851	0.214	0.684	0.169	0.148	0.566	0.398	0.413	15.84	0.818642993024731	0.147147147147147	0.012012012012012	0	0	0	333	-485.862939290999	-23.8714967899999	-381.828863109	-822.413101014	467.768489541	-27.5146780310001	-111.474005378	42.01008456	-110.9166856253	-604.458063649	795.65827595	-212.482171199	-26.6674802570002	-557.590184713	120.947649315	34.730234832	156.45741113	-33.775002732	12.6108264910001	-55.7865076190001	-164.057142438	-457.38892879	107.38557775985	117.2147660455	436.933371201	-211.870481034	11.8493183969999	20.077974245	430.9445917555	-363.890857292	595.5471229372	-128.33127752	361.0198830453	470.049927802	561.497655342999	-392.261459168	-136.897339271	-121.613404053	-550.647619682	567.781217643999	-31.7968758700002	-238.670478467	235.740088628	-394.631678913	-52.7084871399998	133.3459420009	269.670403059	531.4516958264	67.48945183	-167.725628953	263.400569735	-138.0251144065	-297.99494049	390.870986202	-378.063580173	558.267373118	237.537563658	185.520202615	-379.83057769854	240.966509441	0	1	1628.0	0.069391875	379	0.015015015015015	0.027027027027027	0.039039039039039	0.0510510510510511	0	0.0540540540540541	150	0.413415	0.000258	0.195884	
1	0.355	0.092	0.254	0.298	1.000	0.260	0.780	0.756	0.220	0.126	0.150	0.228	0.685	0.213	0.606	0.504	0.890	0.126	0.472	0.866	-1.904	1.563	1.719	-0.368	-2.564	1.765	1.407	-0.608	4.269	0.080	0.418	0.583	0.830	0.013	0.272	0.005	0.723	0.847	0.057	0.016	1.21	0.798245614035088	0.0907278165503489	0.0129611166500499	0	0	0	1003	66.8920154886	-1822.969583472	-1279.489649931	250.63212510986	711.134500566401	-299.2004237324	-1501.376027987	1034.755882406	-1343.999009788	-576.409081064	-1168.350035828	178.9896104203	-1484.0006383641	-443.4082041822	-172.285188313	551.77654821874	-1074.2509430234	602.655487115	2770.5418417856	-386.529655917	770.752700259999	784.176468064402	-1884.59746243015	571.0574105613	-1055.4842986766	-1206.876172563	-63.4457901300001	-1161.076703357	-493.2918555545	1964.45203301864	-374.356549012	-1167.448957166	-465.842357957239	-247.169420457	1427.479209576	-2183.1214280688	-1107.9375745985	779.530087066001	649.828366117001	1819.485582889	1101.3339230203	-503.813073212	-1048.849043535	718.376766350501	-486.309090367	332.394388368	2501.904539729	-111.6055296533	-707.3704980038	1717.2790726095	-2183.6130530067	-1010.387502902	269.935131452251	-59.3372868879999	-1132.030152873	878.038590685201	-691.336978318	-2265.1656496377	388.27230184816	-108.6790699669	0	1	454.6	0.154145356854393	21.5	0.0338983050847458	0.000997008973080758	0.000997008973080758	0.0239282153539382	0	0.0129611166500499	454	0.421835	0.002909	0.023154	
